"","grid","START AVERAGE trophic height","AFTER PRIMMARY EXTINCTIONS average TH","AFTER PRIMMARY EXTINCTIONS average TH of remaining species","AFTER PRIMMARY EXTINCTIONS average TH of extinct species","AFTER SECONDARY EXTINCTIONS average TH","AFTER SECONDARY EXTINCTIONS average TH of remaining species","AFTER SECONDARY EXTINCTIONS average TH of extinct species","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH of remaining species","FUTURE - AFTER PRIMMARY EXTINCTIONS average TH of extinct species","FUTURE - AFTER SECONDARY EXTINCTIONS average TH","FUTURE - AFTER SECONDARY EXTINCTIONS average TH of remaining species","FUTURE - AFTER SECONDARY EXTINCTIONS average TH of extinct species"
"3455","2408",1.38454504223446,1.38648718891241,1.38648718891241,0.999999999999997,1.38648718891241,1.38648718891241,NA,1.38648718891241,1.38648718891241,NA,1.38648718891241,1.38648718891241,NA
"3456","3032",1.26476527437884,1.34395200478064,1.34395200478064,1.11883544263837,1.333620540289,1.333620540289,2,1.33949397711207,1.32780360502556,1.38057151777243,1.32780360502556,1.32780360502556,2
"3457","869",1.33265363530546,1.33265363530546,1.33265363530546,NA,1.33265363530546,1.33265363530546,NA,1.33265363530546,1.33265363530546,NA,1.33265363530546,1.33265363530546,NA
"3458","4055",1.3455279602312,1.35161655864937,1.35161655864937,1,1.35161655864937,1.35161655864937,NA,1.35161655864937,1.35161655864937,NA,1.35161655864937,1.35161655864937,NA
"3459","2201",1.34399126693727,1.34558381909902,1.34558381909902,1.00000000000001,1.34558381909902,1.34558381909902,NA,1.34558381909902,1.34558381909902,NA,1.34558381909902,1.34558381909902,NA
"3460","4337",1.31883231356202,1.33858076254366,1.33858076254366,1.15007284044619,1.33499177838362,1.33499177838362,2.00972080047145,1.33692072306668,1.33316206341637,1.37593165077578,1.33316206341637,1.33316206341637,2.00972080047145
"3461","3889",1.32106070170275,1.33478133641829,1.33478133641829,1.14759267708485,1.33283757568895,1.33283757568895,1.50486040023573,1.33668350310249,1.33475043531935,0.999999999999999,1.33475043531935,1.33475043531935,1.50486040023573
"3462","3424",1.28910297530038,1.31853162948087,1.31853162948087,1.04806828391734,1.31853162948087,1.31853162948087,NA,1.32806850461502,1.32806850461502,1,1.32402072452234,1.32402072452234,2.00000000000001
"3463","3951",1.29932084952712,1.32663048367153,1.32663048367153,1.10555249297866,1.32663048367153,1.32663048367153,NA,1.33564097977282,1.33564097977282,0.999999999999999,1.33564097977282,1.33564097977282,NA
"3464","925",1.34168655340707,1.34168655340707,1.34168655340707,NA,1.34168655340707,1.34168655340707,NA,1.34168655340707,1.34168655340707,NA,1.34168655340707,1.34168655340707,NA
"3465","1235",1.33321286709246,1.33533524204209,1.33533524204209,1.00000000000001,1.33533524204209,1.33533524204209,NA,1.33533524204209,1.33533524204209,NA,1.33533524204209,1.33533524204209,NA
"3466","658",1.32776247409582,1.32776247409582,1.32776247409582,NA,1.32776247409582,1.32776247409582,NA,1.32776247409582,1.32776247409582,NA,1.32776247409582,1.32776247409582,NA
"3467","2326",1.3446419763173,1.3446419763173,1.3446419763173,NA,1.3446419763173,1.3446419763173,NA,1.3446419763173,1.3446419763173,NA,1.3446419763173,1.3446419763173,NA
"3468","2680",1.3361552239809,1.3361552239809,1.3361552239809,NA,1.3361552239809,1.3361552239809,NA,1.3361552239809,1.3361552239809,NA,1.3361552239809,1.3361552239809,NA
"3469","3867",1.29739327899706,1.32989389620197,1.32989389620197,1.14959285313666,1.32636702197145,1.32636702197145,2.00000000000001,1.33338483690252,1.32983901156689,1,1.3226329794332,1.3226329794332,2
"3470","4489",1.36360267417579,1.36360267417579,1.36360267417579,NA,1.36360267417579,1.36360267417579,NA,1.36360267417579,1.36360267417579,NA,1.36360267417579,1.36360267417579,NA
"3471","3731",1.31915204589557,1.32209353940613,1.32209353940613,1,1.31530378301563,1.31530378301563,2.05199235138488,1.32209353940613,1.31530378301563,NA,1.31530378301563,1.31530378301563,2.05199235138488
"3472","1926",1.32474540379397,1.32474540379397,1.32474540379397,NA,1.32474540379397,1.32474540379397,NA,1.32474540379397,1.32474540379397,NA,1.32474540379397,1.32474540379397,NA
"3473","3824",1.30208378896566,1.32453254326986,1.32453254326986,1.09392261269036,1.32274711894347,1.32274711894347,1.50486040023573,1.32762404834596,1.32582469451966,1.20149064124125,1.32582469451966,1.32582469451966,1.50486040023573
"3474","4047",1.30460185287445,1.31217901339372,1.31217901339372,1,1.31217901339372,1.31217901339372,NA,1.31217901339372,1.31217901339372,NA,1.31217901339372,1.31217901339372,NA
"3475","3448",1.32949034357226,1.3368123512072,1.3368123512072,1,1.33380829563012,1.33380829563012,2.00972080047145,1.34136386946675,1.33833962995994,1,1.33833962995994,1.33833962995994,2.00972080047145
"3476","3761",1.30154286995947,1.32609640741846,1.32609640741846,1.14276332772466,1.32609640741846,1.32609640741846,NA,1.3347232965036,1.3347232965036,1,1.33118459063394,1.33118459063394,2.00000000000001
"3477","2749",1.34389827277646,1.34544736409527,1.34544736409527,1.00000000000001,1.34544736409527,1.34544736409527,NA,1.34544736409527,1.34544736409527,NA,1.34544736409527,1.34544736409527,NA
"3478","717",1.33438779257784,1.33438779257784,1.33438779257784,NA,1.33438779257784,1.33438779257784,NA,1.33438779257784,1.33438779257784,NA,1.33438779257784,1.33438779257784,NA
"3479","920",1.33270431266877,1.33270431266877,1.33270431266877,NA,1.33270431266877,1.33270431266877,NA,1.33270431266877,1.33270431266877,NA,1.33270431266877,1.33270431266877,NA
"3480","298",1.29875544511903,1.29875544511903,1.29875544511903,NA,1.29875544511903,1.29875544511903,NA,1.29875544511903,1.29875544511903,NA,1.29875544511903,1.29875544511903,NA
"3481","928",1.34181913613358,1.34181913613358,1.34181913613358,NA,1.34181913613358,1.34181913613358,NA,1.34181913613358,1.34181913613358,NA,1.34181913613358,1.34181913613358,NA
"3482","1296",1.24154652732299,1.24154652732299,1.24154652732299,NA,1.24154652732299,1.24154652732299,NA,1.24154652732299,1.24154652732299,NA,1.24154652732299,1.24154652732299,NA
"3483","4051",1.3281062253302,1.33674059968099,1.33674059968099,1,1.33317985787787,1.33317985787787,2.00972080047145,1.3385222959756,1.33495209116445,1,1.33495209116445,1.33495209116445,2.00972080047145
"3484","3715",1.26816147459209,1.27432610619191,1.27432610619191,1,1.27432610619191,1.27432610619191,NA,1.277515944636,1.277515944636,1,1.277515944636,1.277515944636,NA
"3485","2462",1.3346646459684,1.34113159564895,1.34113159564895,1,1.34113159564895,1.34113159564895,NA,1.33856142025848,1.33856142025848,1.60457457317281,1.33856142025848,1.33856142025848,NA
"3486","4027",1.32406742250623,1.35557038846324,1.35557038846324,1.18038316314138,1.34855103698461,1.34855103698461,2.00486040023573,1.35429569009885,1.34706719331956,1.40196940892668,1.34706719331956,1.34706719331956,2.00486040023573
"3487","834",1.34089081607151,1.34089081607151,1.34089081607151,NA,1.34089081607151,1.34089081607151,NA,1.34089081607151,1.34089081607151,NA,1.34089081607151,1.34089081607151,NA
"3488","1591",1.3110118610515,1.3230510298664,1.3230510298664,0.999999999999999,1.31865525733306,1.31865525733306,2.00000000000001,1.31828601371667,1.3138303667475,2.05686351692374,1.3138303667475,1.3138303667475,2.00000000000001
"3489","3602",1.29138309067462,1.29732968436186,1.29732968436186,1,1.29732968436186,1.29732968436186,NA,1.29885445197397,1.29885445197397,1,1.29885445197397,1.29885445197397,NA
"3490","3882",1.31251675608378,1.31251675608378,1.31251675608378,NA,1.31251675608378,1.31251675608378,NA,1.31251675608378,1.31251675608378,NA,1.31251675608378,1.31251675608378,NA
"3491","1290",1.34538060407907,1.34538060407907,1.34538060407907,NA,1.34538060407907,1.34538060407907,NA,1.34538060407907,1.34538060407907,NA,1.34538060407907,1.34538060407907,NA
"3492","3260",1.28876859741288,1.32941003179738,1.32941003179738,1.0917192185789,1.32519248482756,1.32519248482756,2.00000000000001,1.32856781529948,1.32409160073481,1.34354055303998,1.32409160073481,1.32409160073481,2.00000000000001
"3493","1909",1.3357747700394,1.3357747700394,1.3357747700394,NA,1.3357747700394,1.3357747700394,NA,1.3357747700394,1.3357747700394,NA,1.3357747700394,1.3357747700394,NA
"3494","923",1.34707030791196,1.34707030791196,1.34707030791196,NA,1.34707030791196,1.34707030791196,NA,1.34707030791196,1.34707030791196,NA,1.34707030791196,1.34707030791196,NA
"3495","3445",1.32424852006611,1.32906938594846,1.32906938594846,1.17273559233509,1.32596138862187,1.32596138862187,2.00972080047145,1.33361873229798,1.33048863013051,1,1.33048863013051,1.33048863013051,2.00972080047145
"3496","2473",1.39072097814957,1.39072097814957,1.39072097814957,NA,1.39072097814957,1.39072097814957,NA,1.39072097814957,1.39072097814957,NA,1.39072097814957,1.39072097814957,NA
"3497","3624",1.36264790435252,1.36264790435252,1.36264790435252,NA,1.36264790435252,1.36264790435252,NA,1.36264790435252,1.36264790435252,NA,1.36264790435252,1.36264790435252,NA
"3498","2416",1.26352250225946,1.28296268685238,1.28296268685238,0.999999999999999,1.28296268685238,1.28296268685238,NA,1.28530122145446,1.28530122145446,1,1.28530122145446,1.28530122145446,NA
"3499","3640",1.26463133669174,1.26463133669174,1.26463133669174,NA,1.26463133669174,1.26463133669174,NA,1.26463133669174,1.26463133669174,NA,1.26463133669174,1.26463133669174,NA
"3500","2446",1.35090391654376,1.35204339234817,1.35204339234817,1.32754466255335,1.34881948348482,1.34881948348482,2.00972080047145,1.35727175956127,1.35402574443236,1,1.35402574443236,1.35402574443236,2.00972080047145
"3501","3905",1.30905536332233,1.32000303332482,1.32000303332482,1.21545278480112,1.32000303332482,1.32000303332482,NA,1.32957373434689,1.32957373434689,1.125,1.32957373434689,1.32957373434689,NA
"3502","3706",1.30921338390987,1.35209110151901,1.35209110151901,1.13440422750336,1.34799041228812,1.34799041228812,2.00000000000001,1.34223463683367,1.33776004252642,1.48470535364907,1.33776004252642,1.33776004252642,2.00000000000001
"3503","2482",1.24569681628117,1.24569681628117,1.24569681628117,NA,1.24569681628117,1.24569681628117,NA,1.24751679269807,1.24751679269807,0.999999999999999,1.24751679269807,1.24751679269807,NA
"3504","755",1.33827637635687,1.33827637635687,1.33827637635687,NA,1.33827637635687,1.33827637635687,NA,1.33827637635687,1.33827637635687,NA,1.33827637635687,1.33827637635687,NA
"3505","2328",1.3348239726607,1.33788172583568,1.33788172583568,1,1.33788172583568,1.33788172583568,NA,1.33788172583568,1.33788172583568,NA,1.33788172583568,1.33788172583568,NA
"3506","3747",1.34819294153458,1.35007506554288,1.35007506554288,1.00000000000001,1.35007506554288,1.35007506554288,NA,1.35197764742083,1.35197764742083,1,1.34792143837778,1.34792143837778,2.09426390229831
"3507","4458",1.31438913640308,1.3162689111993,1.3162689111993,1.24182982926912,1.3162689111993,1.3162689111993,NA,1.3179161451118,1.3179161451118,1,1.31958062754694,1.31958062754694,1.00000000000001
"3508","4700",1.3020299091905,1.3058290275451,1.3058290275451,1,1.3058290275451,1.3058290275451,NA,1.30395939893157,1.30395939893157,1.40304971544854,1.30395939893157,1.30395939893157,NA
"3509","3852",1.29729903247786,1.33141473894004,1.33141473894004,1.11378005978477,1.32710128564288,1.32710128564288,2.00000000000001,1.33349565255042,1.32899224479739,1.2871210063762,1.32899224479739,1.32899224479739,2.00000000000001
"3510","2772",1.37253326022156,1.37430722812737,1.37430722812737,0.999999999999997,1.37430722812737,1.37430722812737,NA,1.37430722812737,1.37430722812737,NA,1.37430722812737,1.37430722812737,NA
"3511","518",1.34835591582048,1.34835591582048,1.34835591582048,NA,1.34835591582048,1.34835591582048,NA,1.34835591582048,1.34835591582048,NA,1.34835591582048,1.34835591582048,NA
"3512","971",1.32471133948345,1.32471133948345,1.32471133948345,NA,1.32471133948345,1.32471133948345,NA,1.32471133948345,1.32471133948345,NA,1.32471133948345,1.32471133948345,NA
"3513","3793",1.32733370761419,1.33962793137434,1.33962793137434,1,1.33287566199036,1.33287566199036,2.05199235138488,1.34447975896541,1.33767675326907,1,1.33767675326907,1.33767675326907,2.05199235138488
"3514","2231",1.27056981082859,1.28315445319271,1.28315445319271,0.999999999999999,1.28315445319271,1.28315445319271,NA,1.28989622588777,1.28989622588777,1,1.28989622588777,1.28989622588777,NA
"3515","3802",1.29314611945763,1.33301144194187,1.33301144194187,1.13777358054469,1.32859429917327,1.32859429917327,2.00000000000001,1.31921381612549,1.31438554531787,1.52893772853446,1.31438554531787,1.31438554531787,2.00000000000001
"3516","4407",1.33285173645044,1.34096615547855,1.34096615547855,1.23633285748456,1.3395028140075,1.3395028140075,1.50486040023573,1.34102653442102,1.33954387500188,1.33647798742139,1.33954387500188,1.33954387500188,1.50486040023573
"3517","945",1.32862856941176,1.32862856941176,1.32862856941176,NA,1.32862856941176,1.32862856941176,NA,1.32862856941176,1.32862856941176,NA,1.32862856941176,1.32862856941176,NA
"3518","120",1.25784979645604,1.25784979645604,1.25784979645604,NA,1.25784979645604,1.25784979645604,NA,1.25784979645604,1.25784979645604,NA,1.25784979645604,1.25784979645604,NA
"3519","831",1.38972142342975,1.39276612205029,1.39276612205029,1.00000000000001,1.39276612205029,1.39276612205029,NA,1.39276612205029,1.39276612205029,NA,1.39276612205029,1.39276612205029,NA
"3520","1365",1.31145794471015,1.31145794471015,1.31145794471015,NA,1.31145794471015,1.31145794471015,NA,1.31145794471015,1.31145794471015,NA,1.31145794471015,1.31145794471015,NA
"3521","875",1.34088024895396,1.34088024895396,1.34088024895396,NA,1.34088024895396,1.34088024895396,NA,1.34088024895396,1.34088024895396,NA,1.34088024895396,1.34088024895396,NA
"3522","3709",1.27687940056607,1.3162596755442,1.3162596755442,1.08619596382983,1.30874604560513,1.30874604560513,2,1.31773211277852,1.31006618146143,1.25,1.31006618146143,1.31006618146143,2
"3523","1408",1.3596171958721,1.3596171958721,1.3596171958721,NA,1.3596171958721,1.3596171958721,NA,1.3596171958721,1.3596171958721,NA,1.3596171958721,1.3596171958721,NA
"3524","731",1.36362306908389,1.36604722287778,1.36604722287778,1.00000000000001,1.36604722287778,1.36604722287778,NA,1.36604722287778,1.36604722287778,NA,1.36604722287778,1.36604722287778,NA
"3525","3635",1.3624823441708,1.3624823441708,1.3624823441708,NA,1.3624823441708,1.3624823441708,NA,1.3624823441708,1.3624823441708,NA,1.3624823441708,1.3624823441708,NA
"3526","2403",1.35183690125395,1.35350437471961,1.35350437471961,0.999999999999997,1.35350437471961,1.35350437471961,NA,1.35350437471961,1.35350437471961,NA,1.35350437471961,1.35350437471961,NA
"3527","2703",1.41760469627057,1.41760469627057,1.41760469627057,NA,1.41760469627057,1.41760469627057,NA,1.41760469627057,1.41760469627057,NA,1.41760469627057,1.41760469627057,NA
"3528","1726",1.3084241138321,1.3084241138321,1.3084241138321,NA,1.3084241138321,1.3084241138321,NA,1.3084241138321,1.3084241138321,NA,1.3084241138321,1.3084241138321,NA
"3529","3538",1.33884409018874,1.34286318967551,1.34286318967551,1.20152485772427,1.33917985284893,1.33917985284893,2.09426390229831,1.34624115213537,1.34253806921377,1,1.34253806921377,1.34253806921377,2.09426390229831
"3530","3365",1.32019658598729,1.32904994781182,1.32904994781182,1,1.32904994781182,1.32904994781182,NA,1.33522928955476,1.33522928955476,1,1.33522928955476,1.33522928955476,NA
"3531","271",1.32319348137455,1.32319348137455,1.32319348137455,NA,1.32319348137455,1.32319348137455,NA,1.32319348137455,1.32319348137455,NA,1.32319348137455,1.32319348137455,NA
"3532","4149",1.32859592736001,1.34963176665762,1.34963176665762,1.1896091320008,1.34604432625646,1.34604432625646,2.00972080047145,1.36389643903806,1.36018480477694,1.1,1.35648645104733,1.35648645104733,2.00486040023573
"3533","1545",1.33062845404446,1.33283737505877,1.33283737505877,1.24182982926913,1.33283737505877,1.33283737505877,NA,1.33450156193406,1.33450156193406,1,1.33450156193406,1.33450156193406,NA
"3534","1301",1.32636311566991,1.32636311566991,1.32636311566991,NA,1.32636311566991,1.32636311566991,NA,1.32636311566991,1.32636311566991,NA,1.32636311566991,1.32636311566991,NA
"3535","2621",1.42421548967464,1.42421548967464,1.42421548967464,NA,1.42421548967464,1.42421548967464,NA,1.42421548967464,1.42421548967464,NA,1.42421548967464,1.42421548967464,NA
"3536","294",1.34285809313034,1.34285809313034,1.34285809313034,NA,1.34285809313034,1.34285809313034,NA,1.34285809313034,1.34285809313034,NA,1.34285809313034,1.34285809313034,NA
"3537","2885",1.30712928562148,1.3495325595608,1.3495325595608,1.03605121293801,1.34218264497956,1.34218264497956,2,1.34591232885516,1.33835062167429,1.50791765293247,1.33835062167429,1.33835062167429,2
"3538","2551",1.27667786729874,1.27885643318298,1.27885643318298,0.999999999999999,1.27885643318298,1.27885643318298,NA,1.28106957947809,1.28106957947809,1,1.28106957947809,1.28106957947809,NA
"3539","1438",1.33990682192685,1.33990682192685,1.33990682192685,NA,1.33990682192685,1.33990682192685,NA,1.33990682192685,1.33990682192685,NA,1.33990682192685,1.33990682192685,NA
"3540","2496",1.28829013635409,1.29263621881169,1.29263621881169,1,1.29263621881169,1.29263621881169,NA,1.29411417951276,1.29411417951276,0.999999999999984,1.29411417951276,1.29411417951276,NA
"3541","1996",1.26747666808166,1.26747666808166,1.26747666808166,NA,1.26747666808166,1.26747666808166,NA,1.26747666808166,1.26747666808166,NA,1.26747666808166,1.26747666808166,NA
"3542","3592",1.28475231120934,1.32446808664657,1.32446808664657,1.12395185456105,1.31203498394681,1.31203498394681,2,1.32738896076693,1.31437068258823,1.26678082276937,1.31437068258823,1.31437068258823,2
"3543","2884",1.31698910030931,1.36303220985145,1.36303220985145,1,1.35945373912027,1.35945373912027,2.00000000000001,1.36178790202114,1.35809881474959,1.40633412234597,1.35809881474959,1.35809881474959,2.00000000000001
"3544","3703",1.30836770868436,1.32943875828534,1.32943875828534,1.16573291138548,1.32943875828534,1.32943875828534,NA,1.33710012475709,1.33710012475709,1,1.33322351729953,1.33322351729953,2.00000000000001
